0.68159252,0.04945032,0.57093561,0.00000000,0.00000000,0.00000000
0.68230993,0.10747040,0.57832253,0.00000000,0.00000000,0.00000000
0.68302727,0.16549048,0.58570939,0.00000000,0.00000000,0.00000000
0.71270746,0.05055110,0.37433898,0.00000000,0.00000000,0.00000000
0.70199299,0.07000159,0.55218494,0.00000000,0.00000000,0.00000000
0.70935643,0.09984098,0.47058672,0.00000000,0.00000000,0.00000000
0.71377856,0.10909233,0.37413493,0.00000000,0.00000000,0.00000000
0.70343220,0.12783378,0.56065017,0.00000000,0.00000000,0.00000000
0.71484971,0.16763356,0.37393084,0.00000000,0.00000000,0.00000000
0.70487142,0.18566597,0.56911528,0.00000000,0.00000000,0.00000000
0.73978871,-0.01052184,0.49362975,0.00000000,0.00000000,0.00000000
0.73904192,0.05672870,0.39519536,0.00000000,0.00000000,0.00000000
0.72457260,0.04465957,0.48210824,0.00000000,0.00000000,0.00000000
0.73720074,0.11384796,0.38324100,0.00000000,0.00000000,0.00000000
0.73623872,0.12617475,0.44972646,0.00000000,0.00000000,0.00000000
0.73535955,0.17096721,0.37128663,0.00000000,0.00000000,0.00000000
0.73891246,0.18392397,0.45838603,0.00000000,0.00000000,0.00000000
0.74158627,0.24167320,0.46704561,0.00000000,0.00000000,0.00000000
0.77910060,0.03875858,0.38973027,0.00000000,0.00000000,0.00000000
0.76560920,0.06147203,0.30107072,0.00000000,0.00000000,0.00000000
0.76367682,0.08427834,0.35700083,0.00000000,0.00000000,0.00000000
0.76956201,0.11897757,0.29125309,0.00000000,0.00000000,0.00000000
0.77351481,0.17648311,0.28143546,0.00000000,0.00000000,0.00000000
0.79452443,-0.00676117,0.42245975,0.00000000,0.00000000,0.00000000
0.80993897,0.11000715,0.32860434,0.00000000,0.00000000,0.00000000
0.83435369,0.02567162,0.40497378,0.00000000,0.00000000,0.00000000
0.82214636,0.06783938,0.36678907,0.00000000,0.00000000,0.00000000
0.83268261,0.13186668,0.28751251,0.00000000,0.00000000,0.00000000
0.83238333,0.16465971,0.29543200,0.00000000,0.00000000,0.00000000
0.83581614,0.22300763,0.29757434,0.00000000,0.00000000,0.00000000
0.83924901,0.28135556,0.29971671,0.00000000,0.00000000,0.00000000
0.85524893,0.06777582,0.38178292,0.00000000,0.00000000,0.00000000
0.85519093,0.09511340,0.26884228,0.00000000,0.00000000,0.00000000
0.84396577,0.09982125,0.33464772,0.00000000,0.00000000,0.00000000
0.86858737,0.07701602,0.32241541,0.00000000,0.00000000,0.00000000
0.88198382,0.05891864,0.37598854,0.00000000,0.00000000,0.00000000
0.91626143,0.10091540,0.65641361,0.00000000,0.00000000,0.00000000
0.91729546,0.11701496,0.51274520,0.00000000,0.00000000,0.00000000
0.92122883,0.12183838,0.61127436,0.00000000,0.00000000,0.00000000
0.92941105,0.10322738,0.53471148,0.00000000,0.00000000,0.00000000
0.93277293,0.11643382,0.65019614,0.00000000,0.00000000,0.00000000
0.93496042,0.13062695,0.46799403,0.00000000,0.00000000,0.00000000
0.93424374,0.13784270,0.57429469,0.00000000,0.00000000,0.00000000
0.94050348,0.13642590,0.60502362,0.00000000,0.00000000,0.00000000
0.95627701,0.07146578,0.22034323,0.00000000,0.00000000,0.00000000
0.95705098,0.07214439,0.32488677,0.00000000,0.00000000,0.00000000
0.94160241,0.10099104,0.27693632,0.00000000,0.00000000,0.00000000
0.95201623,0.11965957,0.52858752,0.00000000,0.00000000,0.00000000
0.94500566,0.13723545,0.18824635,0.00000000,0.00000000,0.00000000
0.94737297,0.12824762,0.52701300,0.00000000,0.00000000,0.00000000
0.95177525,0.15229161,0.45217231,0.00000000,0.00000000,0.00000000
0.96061683,0.15817745,0.46355635,0.00000000,0.00000000,0.00000000
0.94252485,0.16615427,0.50948071,0.00000000,0.00000000,0.00000000
0.94891298,0.16973069,0.58537626,0.00000000,0.00000000,0.00000000
0.94693613,0.19531943,0.18290454,0.00000000,0.00000000,0.00000000
0.94886661,0.25340340,0.17756273,0.00000000,0.00000000,0.00000000
0.97601068,-0.04550979,0.58135074,0.00000000,0.00000000,0.00000000
0.97249949,0.04329773,0.37283722,0.00000000,0.00000000,0.00000000
0.96309620,0.10041859,0.39918700,0.00000000,0.00000000,0.00000000
0.97241235,0.09525768,0.45782954,0.00000000,0.00000000,0.00000000
0.96381104,0.11062419,0.17803864,0.00000000,0.00000000,0.00000000
0.97134501,0.14978260,0.13573402,0.00000000,0.00000000,0.00000000
0.97657377,0.15127349,0.40876728,0.00000000,0.00000000,0.00000000
0.97223455,0.17202410,0.45237178,0.00000000,0.00000000,0.00000000
0.96535712,0.18253869,0.53992796,0.00000000,0.00000000,0.00000000
0.99283528,-0.08920122,0.51296377,0.00000000,0.00000000,0.00000000
1.00012672,-0.07901542,0.52212393,0.00000000,0.00000000,0.00000000
0.99774283,-0.07087485,0.49073261,0.00000000,0.00000000,0.00000000
0.99981254,-0.07079334,0.52113473,0.00000000,0.00000000,0.00000000
1.00097620,-0.06672605,0.52423495,0.00000000,0.00000000,0.00000000
0.99241263,-0.04943086,0.56993914,0.00000000,0.00000000,0.00000000
0.98825097,-0.04991388,0.59265882,0.00000000,0.00000000,0.00000000
1.00101113,0.03626610,0.54339194,0.00000000,0.00000000,0.00000000
0.98718578,0.05842130,0.25660613,0.00000000,0.00000000,0.00000000
0.99094814,0.04480283,0.31296921,0.00000000,0.00000000,0.00000000
0.98342347,0.07203975,0.20024304,0.00000000,0.00000000,0.00000000
0.98972243,0.12077404,0.39803019,0.00000000,0.00000000,0.00000000
0.99192554,0.14040628,0.41901639,0.00000000,0.00000000,0.00000000
0.98871446,0.16424336,0.46646759,0.00000000,0.00000000,0.00000000
0.99790180,0.22543985,0.48002023,0.00000000,0.00000000,0.00000000
1.00657094,-0.07906020,0.51123971,0.00000000,0.00000000,0.00000000
1.00943240,-0.07234069,0.47181550,0.00000000,0.00000000,0.00000000
